TAF1D	chr11	-	SCAF8	chr6	+
TAF1D	chr11	-	TRIM49	chr11	-
TAF1D	chr11	-	TRIM49C	chr11	+
TAF1D	chr11	-	TRPC4AP	chr20	-
TAF1D	chr11	-	TRUB1	chr10	-
TAF2	chr8	+	TAF2	chr8	-
TAF2	chr8	+	UPF2	chr10	+
TAF2	chr8	-	ALDH16A1	chr19	+
TAF2	chr8	-	CLVS1	chr8	+
TAF2	chr8	-	DEPTOR	chr8	+
TAF2	chr8	-	DSCC1	chr8	-
TAF3	chr10	+	APP	chr21	-
TAF3	chr10	+	ATP5C1	chr10	+
TAF3	chr10	+	DNAJC1	chr10	-
TAF3	chr10	+	KCNMA1	chr10	-
TAF3	chr10	+	SVIL	chr10	-
TAF3	chr10	+	ZDHHC14	chr6	+
TAF3	chr10	+	ZNF365	chr10	+
TAF4	chr20	+	TAF4	chr20	+
TAF4	chr20	+	TAF4	chr20	-
TAF4	chr20	-	CDH22	chr20	-
TAF4	chr20	-	CDH4	chr20	+
TAF4	chr20	-	ENPP7P8	chr11	+
TAF4	chr20	-	FAF1	chr1	-
TAF4	chr20	-	GATA5	chr20	-
TAF4	chr20	-	GTPBP5	chr20	+
TAF4	chr20	-	LAMA5	chr20	-
TAF4	chr20	-	LARGE1	chr22	-
TAF4	chr20	-	STX16	chr20	+
TAF4	chr20	-	TCFL5	chr20	-
TAF4	chr20	-	TSHZ2	chr20	+
TAF4B	chr18	+	CHST9	chr18	-
TAF5	chr10	-	TAF5	chr10	+
TAF5L	chr1	+	B4GALT5	chr20	+
TAF6L	chr11	+	GLYATL1	chr11	+
TAF6L	chr11	+	PCYT1A	chr3	-
TAF6L	chr11	+	PRKCI	chr3	+
TAF6L	chr11	+	SCGB1A1	chr11	+
TAF6L	chr11	+	TMEM109	chr11	+
TAF7	chr5	+	EPC2	chr2	+
TAF7	chr5	+	TAF7	chr5	-
TAF7	chr5	-	CYFIP2	chr5	-
TAF8	chr6	+	COL5A3	chr19	-
TAF8	chr6	+	CRISP1	chr6	-
TAF8	chr6	+	GRIP1	chr12	-
TAF8	chr6	+	HFE	chr6	+
TAF8	chr6	+	SLC22A16	chr6	-
TAF8	chr6	-	CRK	chr17	+
TAF8	chr6	-	TAF8	chr6	-
TAF9	chr5	-	ADAMTS6	chr5	-
TAGAP	chr6	-	CCSER2	chr10	+
TAGLN	chr11	+	ANKHD1-EIF4EBP3	chr5	+
TAGLN	chr11	+	F8A3	chrX	-
TAGLN	chr11	+	RFWD2	chr1	-
TAGLN	chr11	+	TAGLN	chr11	+
TAGLN	chr11	+	TAGLN	chr11	-
TAGLN	chr11	+	VPS24	chr2	-
TAGLN	chr11	-	BCORL1	chrX	-
TAGLN	chr11	-	LRRC61	chr7	-
TAGLN	chr11	-	NIN	chr14	+
TAGLN	chr11	-	TAGLN	chr11	+
TAGLN	chr11	-	TAGLN	chr11	-
TAGLN2	chr1	+	PPP1R15A	chr19	-
TAGLN2	chr1	-	LPP	chr3	-
TAGLN2	chr1	-	PBX1	chr1	+
TAGLN3	chr3	-	KDM3B	chr5	-
TAGLN3	chr3	-	SNRPD2	chr19	-
TAGLN3	chr3	-	TAGLN3	chr3	+
TAL1	chr1	+	TGM2	chr20	+
TALDO1	chr11	+	CLCN3	chr4	+
TALDO1	chr11	+	EPS8L2	chr11	+
TALDO1	chr11	+	ZNFX1	chr20	-
TALDO1	chr11	-	TALDO1	chr11	+
TAMM41	chr3	+	SGIP1	chr1	-
TAMM41	chr3	-	RAB1B	chr11	+
TANC1	chr2	+	7-Mar	chr2	+
TANC1	chr2	+	BTF3L4	chr1	-
TANC1	chr2	+	MAML2	chr11	+
TANC1	chr2	+	NR4A2	chr2	-
TANC1	chr2	+	PKP4	chr2	+
TANC1	chr2	+	PTP4A1P1	chr2	+
TANC1	chr2	+	RINL	chr19	-
TANC1	chr2	-	TMEM2	chr9	+
TANC1	chr2	-	VSIG10	chr12	-
TANC2	chr17	+	ACE	chr17	+
TANC2	chr17	+	ANKFN1	chr17	+
TANC2	chr17	+	ARHGEF12	chr11	+
TANC2	chr17	+	C17orf63	chr17	-
TANC2	chr17	+	CASC17	chr17	-
TANC2	chr17	+	CEP112	chr17	-
TANC2	chr17	+	CHD6	chr20	-
TANC2	chr17	+	CRB3	chr19	+
TANC2	chr17	+	EFCAB3	chr17	+
TANC2	chr17	+	FAM222B	chr17	-
TANC2	chr17	+	GOSR1	chr17	+
TANC2	chr17	+	KRT10	chr17	-
TANC2	chr17	+	MED13	chr17	-
TANC2	chr17	+	MRC2	chr17	+
TANC2	chr17	+	PHB	chr17	-
TANC2	chr17	+	PRKCA	chr17	+
TANC2	chr17	+	RHOT1	chr17	+
TANC2	chr17	+	RNF2	chr1	+
TANC2	chr17	+	SPAG9	chr17	-
TANC2	chr17	+	SSH2	chr17	-
TANC2	chr17	+	STRADA	chr17	-
TANC2	chr17	+	TBC1D3G	chr17	+
TANC2	chr17	+	TMEM104	chr17	+
TANC2	chr17	+	TSHZ2	chr20	+
TANC2	chr17	+	WFDC21P	chr17	-
TANC2	chr17	+	ZNF468	chr19	-
TANC2	chr17	+	ZNF689	chr16	-
TANC2	chr17	-	TANC2	chr17	+
TANGO2	chr22	+	DPM1	chr20	+
TANGO2	chr22	+	USP18	chr22	+
TANGO2	chr22	-	NPTN	chr15	+
TANGO6	chr16	+	ARHGAP26	chr5	-
TANGO6	chr16	+	CARMIL2	chr16	+
TANGO6	chr16	+	CFDP1	chr16	-
TANGO6	chr16	+	CLEC2L	chr7	+
TANGO6	chr16	+	FGF3	chr11	-
TANGO6	chr16	+	NAA15	chr4	+
TANGO6	chr16	+	PRMT7	chr16	+
TANGO6	chr16	+	TRIM72	chr16	+
TANGO6	chr16	+	WWP2	chr16	+
TANGO6	chr16	-	HMGCR	chr5	-
TANK	chr2	+	7-Mar	chr2	+
TANK	chr2	+	CACNB4	chr2	-
TANK	chr2	+	MNAT1	chr14	+
TANK	chr2	+	SLC38A6	chr14	+
TAOK1	chr17	+	ABHD15	chr17	-
TAOK1	chr17	+	ACER3	chr11	+
TAOK1	chr17	+	ANKRD13B	chr17	+
TAOK1	chr17	+	ASGR2	chr17	-
TAOK1	chr17	+	BCAS3	chr17	+
TAOK1	chr17	+	C17orf105	chr17	+
TAOK1	chr17	+	C17orf63	chr17	-
TAOK1	chr17	+	CCL2	chr17	+
TAOK1	chr17	+	CPD	chr17	+
TAOK1	chr17	+	EFCAB5	chr17	+
TAOK1	chr17	+	FLOT2	chr17	-
TAOK1	chr17	+	MAP2K4	chr17	+
TAOK1	chr17	+	NCOR1	chr17	-
TAOK1	chr17	+	NF1	chr17	+
TAOK1	chr17	+	PARD6G	chr18	-
TAOK1	chr17	+	PARP10	chr8	-
TAOK1	chr17	+	PIPOX	chr17	+
TAOK1	chr17	+	PROCA1	chr17	-
TAOK1	chr17	+	RAB8B	chr15	+
TAOK1	chr17	+	RARA	chr17	+
TAOK1	chr17	+	RB1CC1	chr8	-
TAOK1	chr17	+	RPL23A	chr17	+
TAOK1	chr17	+	SARM1	chr17	+
TAOK1	chr17	+	TMEM97	chr17	+
TAOK1	chr17	+	VMP1	chr17	+
TAOK1	chr17	+	YWHAEP7	chr17	-
TAOK1	chr17	+	ZNF207	chr17	+
TAOK1	chr17	+	ZNF385C	chr17	-
TAOK1	chr17	-	IDS	chrX	+
TAOK2	chr16	+	CPB1	chr3	+
TAOK3	chr12	+	TAOK3	chr12	+
TAOK3	chr12	-	AGTPBP1	chr9	-
TAOK3	chr12	-	ATP23	chr12	+
TAOK3	chr12	-	DLL3	chr19	+
TAOK3	chr12	-	FAM60A	chr12	-
TAOK3	chr12	-	SUDS3	chr12	+
TAOK3	chr12	-	TOB1	chr17	-
TAOK3	chr12	-	VSIG10	chr12	-
TAP2	chr6	-	DAXX	chr6	-
TAP2	chr6	-	VARS	chr6	-
TAPBPL	chr12	+	GFAP	chr17	-
TAPBPL	chr12	+	TAPBPL	chr12	-
TAPBPL	chr12	-	ACTN4	chr19	+
TAPBPL	chr12	-	ARHGAP21	chr10	+
TAPBPL	chr12	-	POM121	chr7	-
TAPBPL	chr12	-	TAPBPL	chr6	-
TAPT1	chr4	-	LDB2	chr4	-
TAPT1	chr4	-	LYST	chr1	-
TAPT1-AS1	chr4	+	NCL	chr2	+
TAPT1-AS1	chr4	-	TAPT1-AS1	chr4	+
TARBP1	chr1	-	ARID4B	chr1	-
TARBP1	chr1	-	BTBD7	chr14	-
TARBP1	chr1	-	CACHD1	chr1	+
TARBP1	chr1	-	DAB2IP	chr9	+
TARBP1	chr1	-	IRF2BP2	chr1	-
TARBP1	chr1	-	LYST	chr1	-
TARBP1	chr1	-	RBM34	chr1	-
TARBP1	chr1	-	TOMM20	chr1	-
TARDBP	chr1	+	ATAD3A	chr1	+
TARDBP	chr1	+	LRCH3	chr3	+
TARDBP	chr1	+	XRN2	chr20	+
TARS	chr5	+	FGFR1OP	chr6	+
TARS2	chr1	+	MRPS21	chr1	+
TARS2	chr1	+	VPS45	chr1	+
TARSL2	chr15	-	CERS3	chr15	-
TARSL2	chr15	-	NET1	chr10	+
TAS1R1	chr1	-	LOC101927572	chr19	-
TAS2R41	chr7	+	IGHJ4	chr14	-
TASP1	chr20	-	AHCY	chr20	-
TASP1	chr20	-	AZIN1	chr8	-
TASP1	chr20	-	DHCR7	chr11	-
TASP1	chr20	-	ESF1	chr20	-
TASP1	chr20	-	HLCS	chr21	-
TASP1	chr20	-	MACROD2	chr20	+
TASP1	chr20	-	RALGAPA2	chr20	-
TASP1	chr20	-	SEL1L2	chr20	-
TASP1	chr20	-	SLC24A3	chr20	+
TASP1	chr20	-	TASP1	chr20	-
TASP1	chr20	-	TRDN	chr6	-
TAT	chr16	-	PPP2R1B	chr11	-
TATDN1	chr8	-	CCT2	chr12	+
TATDN1	chr8	-	GSDMB	chr17	-
TATDN1	chr8	-	KB-1568E2.1	chr8	-
TATDN1	chr8	-	OC90	chr8	-
TATDN2	chr3	+	FANCD2	chr3	+
TATDN2	chr3	+	IRAK2	chr3	+
TATDN2	chr3	+	SETD5	chr3	+
TATDN2	chr3	-	TATDN2	chr3	+
TATDN3	chr1	-	LARP4	chr12	-
TAX1BP1	chr7	+	BRAF	chr7	-
TAX1BP1	chr7	+	CHN2	chr7	+
TAX1BP1	chr7	+	GPX4	chr19	+
TAX1BP1	chr7	+	JAZF1	chr7	-
TAX1BP1	chr7	+	KCTD7	chr7	+
TAX1BP1	chr7	+	MRTO4	chr1	-
TAX1BP1	chr7	+	RABGEF1	chr7	+
TAX1BP1	chr7	+	SYT1	chr12	+
TAX1BP1	chr7	-	TAX1BP1	chr7	+
TAX1BP3	chr17	-	C17orf85	chr17	-
TAX1BP3	chr17	-	INO80D	chr2	-
TAX1BP3	chr17	-	NCBP3	chr17	-
TAX1BP3	chr17	-	PMP22	chr17	-
TAX1BP3	chr17	-	UBE2G2	chr21	-
TBC1D1	chr4	+	CD47	chr3	-
TBC1D1	chr4	+	LIMCH1	chr4	+
TBC1D1	chr4	+	NMU	chr4	-
TBC1D1	chr4	+	PGM2	chr4	+
TBC1D1	chr4	+	RAB28	chr4	-
TBC1D1	chr4	+	TBC1D1	chr4	-
TBC1D1	chr4	-	CRMP1	chr4	+
TBC1D10A	chr22	-	ANK1	chr8	-
TBC1D10A	chr22	-	OSBP2	chr22	+
TBC1D10A	chr22	-	POLR3H	chr22	-
TBC1D10A	chr22	-	RNF215	chr22	-
TBC1D10A	chr22	-	TFAP2B	chr6	+
TBC1D10B	chr16	-	PPIA	chr7	+
TBC1D12	chr10	+	CYP2C18	chr10	+
TBC1D12	chr10	+	EXOC6	chr10	+
TBC1D12	chr10	+	HELLS	chr10	+
TBC1D12	chr10	+	MORN4	chr10	-
TBC1D12	chr10	+	SLC35G1	chr10	+
TBC1D13	chr9	+	ODF2	chr9	+
TBC1D13	chr9	-	TYK2	chr19	+
TBC1D14	chr4	+	BRSK2	chr11	+
TBC1D14	chr4	+	EVC	chr4	+
TBC1D14	chr4	+	GRPEL1	chr4	-
TBC1D14	chr4	+	HTRA3	chr4	+
TBC1D14	chr4	+	KIAA0232	chr4	+
TBC1D14	chr4	+	MRFAP1	chr4	+
TBC1D14	chr4	+	TBC1D14	chr4	-
TBC1D15	chr12	+	ANTXR2	chr4	-
TBC1D15	chr12	+	ATF7IP	chr12	+
TBC1D15	chr12	+	BMPER	chr7	+
TBC1D15	chr12	+	CNOT2	chr12	+
TBC1D15	chr12	+	CPM	chr12	-
TBC1D15	chr12	+	CPSF6	chr12	+
TBC1D15	chr12	+	MARS	chr12	+
TBC1D15	chr12	+	MYF6	chr12	+
TBC1D15	chr12	+	NPIPB2	chr16	-
TBC1D15	chr12	+	PDE10A	chr6	-
TBC1D15	chr12	+	PTPRR	chr12	-
TBC1D15	chr12	+	SEPHS1	chr10	-
TBC1D15	chr12	+	SLC16A7	chr12	+
TBC1D15	chr12	+	SLC6A6	chr3	+
TBC1D15	chr12	+	TRHDE	chr12	+
TBC1D15	chr12	-	TBC1D15	chr12	+
TBC1D16	chr17	+	ATP1B1	chr1	+
TBC1D16	chr17	-	CASC1	chr12	-
TBC1D16	chr17	-	EIF4A3	chr17	-
TBC1D16	chr17	-	GOSR2	chr17	+
TBC1D16	chr17	-	KIF3A	chr5	-
TBC1D16	chr17	-	PGS1	chr17	+
TBC1D16	chr17	-	ZFP106	chr15	-
TBC1D16	chr17	-	ZNF106	chr15	-
TBC1D16	chr17	-	ZNF573	chr19	-
TBC1D17	chr19	+	LGALS3	chr14	+
TBC1D17	chr19	+	PRR12	chr19	+
TBC1D17	chr19	-	HDAC7	chr12	+
TBC1D17	chr19	-	MEF2C	chr5	+
TBC1D19	chr4	+	ADGRA3	chr4	-
TBC1D19	chr4	+	ANAPC4	chr4	+
TBC1D19	chr4	+	MON2	chr12	+
TBC1D2	chr9	-	GABBR2	chr9	-
TBC1D20	chr20	+	FN1	chr2	+
TBC1D20	chr20	+	RAB29	chr1	+
TBC1D20	chr20	-	C20orf96	chr20	-
TBC1D22A	chr22	+	AP3D1	chr19	-
TBC1D22A	chr22	+	ARFGAP3	chr22	-
TBC1D22A	chr22	+	BACH2	chr6	-
TBC1D22A	chr22	+	DRAIC	chr15	+
TBC1D22A	chr22	+	FBLN1	chr22	+
TBC1D22A	chr22	+	GCAT	chr22	+
TBC1D22A	chr22	+	GKN1	chr2	+
TBC1D22A	chr22	+	GRAMD4	chr22	+
TBC1D22A	chr22	+	GRAP2	chr22	+
TBC1D22A	chr22	+	GTSE1	chr22	+
TBC1D22A	chr22	+	OTUD7A	chr15	-
TBC1D22A	chr22	+	POLDIP3	chr22	-
TBC1D22A	chr22	+	PRG3	chr11	-
TBC1D22A	chr22	+	RIBC2	chr22	+
TBC1D22A	chr22	+	SMYD3	chr1	-
TBC1D22A	chr22	+	SREBF2	chr22	+
TBC1D22A	chr22	+	TRMU	chr22	+
TBC1D22A	chr22	+	TSPAN4	chr11	+
TBC1D22A	chr22	+	TTC38	chr22	+
TBC1D22B	chr6	+	FGD2	chr6	+
TBC1D22B	chr6	+	TSC22D1	chr13	-
TBC1D22B	chr6	+	YPEL1	chr22	-
TBC1D23	chr3	+	ABI3BP	chr3	-
TBC1D23	chr3	+	C3orf26	chr3	+
TBC1D23	chr3	+	TMEM30C	chr3	+
TBC1D23	chr3	+	TMEM30CP	chr3	+
TBC1D23	chr3	+	TMEM45A	chr3	+
TBC1D24	chr16	+	CHD4	chr12	-
TBC1D24	chr16	-	FAM98A	chr2	+
TBC1D24	chr16	-	MAU2	chr19	-
TBC1D24	chr16	-	TBC1D24	chr16	+
TBC1D25	chrX	+	ERLIN2	chr8	+
TBC1D25	chrX	+	HSPA9	chr5	-
TBC1D2B	chr15	-	ACSBG1	chr15	-
TBC1D2B	chr15	-	CIB2	chr15	-
TBC1D2B	chr15	-	INTS4	chr11	-
TBC1D2B	chr15	-	LUC7L2	chr7	+
TBC1D2B	chr15	-	PFKFB3	chr10	-
TBC1D2B	chr15	-	TBC1D2B	chr15	+
TBC1D2B	chr15	-	YIPF1	chr1	-
TBC1D30	chr12	+	SYT1	chr12	+
TBC1D31	chr8	+	ZNF704	chr8	-
TBC1D32	chr6	-	CCDC162P	chr6	+
TBC1D32	chr6	-	HBS1L	chr6	-
TBC1D32	chr6	-	RPF2	chr6	+
TBC1D4	chr13	+	TBC1D4	chr13	-
TBC1D4	chr13	-	COMMD6	chr13	-
TBC1D4	chr13	-	KLF12	chr13	-
TBC1D4	chr13	-	TRAPPC12	chr2	+
TBC1D4	chr13	-	TTC15	chr2	+
TBC1D5	chr3	+	TMEM50B	chr21	+
TBC1D5	chr3	-	AIG1	chr6	+
TBC1D5	chr3	-	GNAO1	chr16	+
TBC1D5	chr3	-	HTT	chr4	+
TBC1D5	chr3	-	SETD5	chr3	+
TBC1D5	chr3	-	TOP2B	chr3	-
TBC1D7	chr6	+	TBC1D7	chr1	-
TBC1D7	chr6	+	TBC1D7	chr6	-
TBC1D8	chr2	-	CAMTA1	chr1	+
TBC1D8	chr2	-	CREG2	chr2	-
TBC1D8	chr2	-	EPB41L5	chr2	+
TBC1D8	chr2	-	LIPF	chr10	+
TBC1D8	chr2	-	RNF149	chr2	-
TBC1D8B	chrX	+	RNF128	chrX	+
TBC1D9	chr4	+	TBC1D9	chr4	-
TBC1D9	chr4	-	CORO1C	chr12	-
TBC1D9	chr4	-	MAML3	chr4	-
TBC1D9	chr4	-	PAPSS1	chr4	-
TBC1D9	chr4	-	SMARCA5	chr4	+
TBC1D9	chr4	-	TBC1D9	chr4	+
TBC1D9B	chr5	+	KIF13A	chr6	+
TBC1D9B	chr5	-	C5orf60	chr5	-
TBC1D9B	chr5	-	ODZ2	chr5	+
TBC1D9B	chr5	-	RNF130	chr5	-
TBC1D9B	chr5	-	TENM2	chr5	+
TBC1D9B	chr5	-	TYK2	chr19	-
TBCA	chr5	-	ARSB	chr5	-
TBCA	chr5	-	WDR41	chr5	-
TBCB	chr19	+	B3GALNT1	chr3	-
TBCB	chr19	+	EIF4EBP2	chr10	+
TBCB	chr19	+	LOC728554	chr5	+
TBCB	chr19	+	PRX	chr19	-
TBCB	chr19	+	SCGB1B2P	chr19	-
TBCB	chr19	+	SERPINB2	chr18	+
TBCC	chr6	+	ELMO1	chr7	+
TBCC	chr6	-	TNFRSF12A	chr16	+
TBCD	chr17	+	ASPSCR1	chr17	+
TBCD	chr17	+	CCDC57	chr17	-
TBCD	chr17	+	CPM	chr12	-
TBCD	chr17	+	CSNK1D	chr17	-
TBCD	chr17	+	FN3K	chr17	+
TBCD	chr17	+	FN3KRP	chr17	+
TBCD	chr17	+	FOXK2	chr17	+
TBCD	chr17	+	GLIPR2	chr9	+
TBCD	chr17	+	HLCS	chr21	-
TBCD	chr17	+	NFIX	chr19	+
TBCD	chr17	+	RPTOR	chr17	+
TBCD	chr17	+	SGCD	chr5	+
TBCD	chr17	+	SLC9A3R1	chr17	+
TBCD	chr17	+	STXBP4	chr17	+
TBCD	chr17	-	AKR1B1	chr7	+
TBCD	chr17	-	NEAT1	chr11	-
TBCD	chr17	-	TBCD	chr17	-
TBCE	chr1	+	AIM2	chr1	-
TBCE	chr1	+	GGPS1	chr1	+
TBCE	chr1	+	MAPRE2	chr18	+
TBCE	chr1	+	SIPA1L2	chr1	-
TBCE	chr1	+	TBC1D22A	chr22	+
TBCK	chr4	-	PAPSS1	chr4	-
TBCK	chr4	-	WDHD1	chr14	-
TBK1	chr12	+	ARHGAP5	chr14	+
TBK1	chr12	+	C7orf64	chr7	+
TBK1	chr12	+	CDK19	chr6	-
TBK1	chr12	+	GRIP1	chr12	-
TBK1	chr12	+	RBM48	chr7	+
TBK1	chr12	+	TMBIM4	chr12	-
TBK1	chr12	+	TMTC2	chr12	+
TBL1X	chrX	+	CASK	chrX	-
TBL1X	chrX	+	GPR143	chrX	-
TBL1X	chrX	+	WWC3	chrX	+
TBL1X	chrX	-	MPP5	chr14	+
TBL1X	chrX	-	PAFAH1B2	chr11	-
TBL1X	chrX	-	RNR2	chrMT	+
TBL1X	chrX	-	TBL1X	chrX	+
TBL1XR1	chr3	-	ADAM33	chr20	-
TBL1XR1	chr3	-	AKR1E2	chr10	+
TBL1XR1	chr3	-	ATG7	chr3	+
TBL1XR1	chr3	-	C7orf72	chr7	+
TBL1XR1	chr3	-	CACNA1C	chr12	+
TBL1XR1	chr3	-	CTNNB1	chr3	+
TBL1XR1	chr3	-	DCUN1D1	chr3	-
TBL1XR1	chr3	-	DHX30	chr3	+
TBL1XR1	chr3	-	ENPP2	chr8	-
TBL1XR1	chr3	-	KIAA1456	chr8	+
TBL1XR1	chr3	-	LXN	chr3	-
TBL1XR1	chr3	-	MAST3	chr19	+
TBL1XR1	chr3	-	MCF2L2	chr3	-
TBL1XR1	chr3	-	MIPEP	chr13	-
TBL1XR1	chr3	-	NAALADL2-AS3	chr3	-
TBL1XR1	chr3	-	PEX5L-AS2	chr3	+
TBL1XR1	chr3	-	PIK3CA	chr3	+
TBL1XR1	chr3	-	RET	chr10	+
TBL1XR1	chr3	-	RGS17	chr6	-
TBL1XR1	chr3	-	ROCK1	chr18	-
TBL1XR1	chr3	-	STAT3	chr17	-
TBL1XR1	chr3	-	TP73	chr1	+
TBL1XR1	chr3	-	USP13	chr3	+
TBL1XR1	chr3	-	ZBTB4	chr17	-
TBP	chr6	+	FAM120B	chr6	+
TBPL1	chr6	+	EDEM3	chr1	-
TBPL1	chr6	+	TDRG1	chr6	+
TBR1	chr2	+	PSMD14	chr2	+
TBRG1	chr11	-	TBRG1	chr11	+
TBRG4	chr7	-	NEMF	chr14	-
TBX1	chr22	+	5-Sep	chr22	+
TBX1	chr22	-	CUL9	chr6	-
TBX15	chr1	-	AP4B1	chr1	-
TBX15	chr1	-	FMN2	chr1	+
TBX15	chr1	-	MAGI3	chr1	+
TBX18	chr6	+	RCAN2	chr6	-
TBX19	chr1	+	PCP4L1	chr1	+
TBX3	chr12	+	KRT5	chr12	+
TBX3	chr12	-	BIK	chr22	+
TBX3	chr12	-	RRM1	chr11	+
TBX4	chr17	+	TBX4	chr17	+
TBXA2R	chr19	+	GIT2	chr12	+
TBXAS1	chr7	+	TOMM7	chr7	-
TC2N	chr14	-	ATXN3	chr14	-
TC2N	chr14	-	FBLN5	chr14	-
TC2N	chr14	-	LPP	chr3	+
TC2N	chr14	-	TRIP11	chr14	-
TCAF1	chr7	+	BAIAP2L1	chr7	-
TCAF1	chr7	-	SDCCAG8	chr1	+
TCAIM	chr3	+	TCAIM	chr3	+
TCAIM	chr3	+	TPI1	chr12	+
TCAM1P	chr17	-	MIR205HG	chr1	-
TCAP	chr17	+	COMTD1	chr10	-
TCAP	chr17	+	ND6	chrMT	+
TCEA1	chr8	-	ALKAL1	chr8	-
TCEA1	chr8	-	EGFR	chr7	+
TCEA1	chr8	-	MTSS1	chr8	-
TCEA3	chr1	-	ASAP3	chr1	-
TCEA3	chr1	-	HMGCL	chr1	-
TCEA3	chr1	-	PRR16	chr5	+
TCEA3	chr1	-	TCEA3	chr1	-
TCEAL2	chrX	-	DLG2	chr11	+
TCEAL3	chrX	-	TMEM179B	chr11	+
TCEAL9	chrX	+	RNF38	chr9	-
TCEAL9	chrX	-	DHRS7B	chr17	-
TCEAL9	chrX	-	NEDD9	chr6	+
TCEAL9	chrX	-	TCEAL9	chrX	+
TCEANC	chrX	-	EVPL	chr17	-
TCEANC2	chr1	+	MICU1	chr10	-
TCEANC2	chr1	+	TCEANC2	chr1	-
TCEB3	chr1	+	ZCCHC11	chr1	-
TCEB3-AS1	chr1	-	PHC2	chr1	-
TCERG1	chr5	+	TCERG1	chr5	+
TCERG1	chr5	-	TCERG1	chr5	+
TCERG1L	chr10	-	CNTN1	chr12	+
TCF12	chr15	+	C14orf1	chr14	-
TCF12	chr15	+	CMAS	chr12	+
TCF12	chr15	+	DDX39B	chr6	-
TCF12	chr15	+	DSCAM	chr21	-
TCF12	chr15	+	FAM70B	chr13	+
TCF12	chr15	+	FAM98B	chr15	+
TCF12	chr15	+	FOLR1	chr11	+
TCF12	chr15	+	FTL	chr19	+
TCF12	chr15	+	IGKC	chr2	-
TCF12	chr15	+	KMT2A	chr11	+
TCF12	chr15	+	MGST2	chr4	+
TCF12	chr15	+	NCOA3	chr20	+
TCF12	chr15	+	NIPA1	chr15	+
TCF12	chr15	+	NPAS1	chr19	+
TCF12	chr15	+	NR4A3	chr9	+
TCF12	chr15	+	RGMA	chr15	-
TCF12	chr15	+	RNF111	chr15	+
TCF12	chr15	+	TEX9	chr15	+
TCF12	chr15	+	TMC3	chr15	-
TCF12	chr15	+	TMEM255B	chr13	+
TCF12	chr15	+	TPM1	chr15	+
TCF12	chr15	+	TTC23	chr15	-
TCF12	chr15	-	TCF12	chr15	-
TCF19	chr6	+	PSORS1C1	chr6	+
TCF20	chr22	+	TCF20	chr22	-
TCF20	chr22	-	CENPM	chr22	-
TCF20	chr22	-	CYP2D6	chr22	-
TCF20	chr22	-	MKL1	chr22	-
TCF20	chr22	-	NDUFA6	chr22	-
TCF20	chr22	-	NFAM1	chr22	-
TCF20	chr22	-	RRAS	chr19	-
TCF20	chr22	-	SLC25A17	chr22	-
TCF20	chr22	-	TM2D2	chr8	-
TCF25	chr16	+	SPIRE2	chr16	+
TCF25	chr16	+	TCF25	chr16	-
TCF25	chr16	+	ZC3H18	chr16	+
TCF25	chr16	-	MT1A	chr16	+
TCF25	chr16	-	TCF25	chr16	+
TCF3	chr19	+	PWP2	chr21	+
TCF3	chr19	+	TCF3	chr19	-
TCF3	chr19	-	AP3D1	chr19	-
TCF3	chr19	-	APC2	chr19	+
TCF3	chr19	-	C19orf25	chr19	-
TCF3	chr19	-	DNAJC11	chr1	-
TCF3	chr19	-	NAA40	chr11	+
TCF3	chr19	-	NFKBIA	chr14	-
TCF3	chr19	-	PBX1	chr1	+
TCF3	chr19	-	REXO1	chr19	-
TCF3	chr19	-	SYTL5	chrX	+
TCF3	chr19	-	TCF3	chr19	-
TCF3	chr19	-	ZNF384	chr12	-
TCF4	chr18	+	LIPA	chr10	+
TCF4	chr18	+	ZC3H6	chr2	+
TCF4	chr18	-	MAML3	chr4	-
TCF7	chr5	+	MPHOSPH9	chr12	-
TCF7	chr5	+	MTPAP	chr10	-
TCF7	chr5	+	S100A14	chr1	+
TCF7	chr5	+	TOR1AIP2	chr1	-
TCF7L1	chr19	-	MEX3D	chr19	-
TCF7L1	chr2	+	BRMS1L	chr14	+
TCF7L1	chr2	+	DNAH6	chr2	+
TCF7L1	chr2	+	GFPT1	chr2	-
TCF7L1	chr2	+	KCMF1	chr2	+
TCF7L1	chr2	+	NFASC	chr1	+
TCF7L1	chr2	+	RNR2	chrMT	+
TCF7L1	chr2	+	TMEM182	chr2	+
TCF7L1	chr2	+	WIF1	chr12	-
TCF7L1	chr2	-	TCF7L1	chr2	+
TCF7L2	chr10	+	CASC2	chr10	+
TCF7L2	chr10	+	CHD7	chr8	+
TCF7L2	chr10	+	EIF3D	chr22	-
TCF7L2	chr10	+	TACC2	chr10	+
TCF7L2	chr10	+	VTI1A	chr10	+
TCF7L2	chr10	-	ATP5G3	chr2	-
TCF7L2	chr10	-	KIAA0391	chr14	-
TCF7L2	chr10	-	PTPRC	chr1	-
TCF7L2	chr18	-	MAML3	chr4	-
TCFL5	chr20	+	SNRPB	chr20	-
TCFL5	chr20	-	TCFL5	chr20	-
TCHP	chr12	+	GLIPR1L1	chr12	+
TCHP	chr12	+	IFT81	chr12	+
TCHP	chr12	+	MYO1H	chr12	+
TCHP	chr12	+	PPTC7	chr12	-
TCHP	chr12	+	UBASH3A	chr21	+
TCHP	chr12	-	TCHP	chr12	+
TCIRG1	chr11	+	H19	chr11	-
